Year,Row,Nr.,Name,Geboren,Aufnahme,Gestorben,Fachsektion,Link
1932,8,,Ernesto Bertarelli,1873,,1957,Mikrobiologie und Immunologie,
1932,9,,Gabriel Bertrand,17. Mai 1867,,20. Juni 1962,Mikrobiologie und Immunologie,/wiki/Gabriel_Bertrand
1932,10,,Alexandre Besredka,,,,Pathologie,/wiki/Alexandre_Besredka
1932,11,,Charles Best,27. Feb. 1899,,31. März 1978,Physiologie,/wiki/Charles_Best
1932,12,,Robert Bing,8. Mai 1878,,15. März 1956,"Psychiatrie, Med. Psychologie und Neurologie",/wiki/Robert_Bing
1932,13,,Eugen Bleuler,30. Apr. 1857,,15. Juli 1939,"Psychiatrie, Med. Psychologie und Neurologie",/wiki/Eugen_Bleuler
1932,14,,Bruno Bloch,19. Jan. 1878,,10. Apr. 1933,Dermatologie,/wiki/Bruno_Bloch
1932,15,,Friedrich Simon Bodenheimer,6. Juni 1897,,4. Okt. 1959,Zoologie,/wiki/Friedrich_Simon_Bodenheimer
1932,16,,Niels Bohr,7. Okt. 1885,,18. Nov. 1962,Physik,/wiki/Niels_Bohr
1932,17,,Giovanni Battista Bonino,3. Mai 1899,,11. Dez. 1985,Physikalische Chemie,/wiki/Giovanni_Battista_Bonino
1932,18,,Jules Bordet,13. Juni 1870,,6. Apr. 1961,Pathologie,/wiki/Jules_Bordet
1932,19,,Heinrich Brandt,8. Nov. 1886,,9. Okt. 1954,Mathematik,/wiki/Heinrich_Brandt_(Mathematiker)
1932,20,,Ludolph Brauer,1. Juli 1865,,25. Nov. 1951,Innere Medizin,/wiki/Ludolph_Brauer
1932,21,,Heinrich Brockmann-Jerosch,23. Mai 1879,,16. Feb. 1939,Botanik,/wiki/Heinrich_Brockmann-Jerosch
1932,22,,Theodor Brugsch,11. Okt. 1878,,11. Juli 1963,Innere Medizin,/wiki/Theodor_Brugsch
1932,23,,August Buxtorf,16. Dez. 1877,,2. März 1969,Geologie und Paläontologie,/wiki/August_Buxtorf
1932,24,,Emil Bächler,10. Feb. 1868,,14. März 1950,Geologie und Paläontologie,/wiki/Emil_B%C3%A4chler
1932,25,,Wilhelm Böttger,2. Okt. 1871,,23. Okt. 1949,Chemie,/wiki/Wilhelm_B%C3%B6ttger
1932,26,,Walter Cannon,19. Okt. 1871,,1. Okt. 1945,Physiologie,/wiki/Walter_Cannon
1932,27,,Alexis Carrel,28. Juni 1873,,5. Nov. 1944,Physiologie,/wiki/Alexis_Carrel
1932,28,,Aldo Castellani,8. Sep. 1874,,3. Okt. 1971,Physiologie,/wiki/Aldo_Castellani
1932,29,,Robert Chodat,6. Apr. 1865,,28. Apr. 1934,Botanik,/wiki/Robert_Chodat
1932,30,,James Collip,20. Nov. 1892,,19. Juni 1965,Biochemie und Biophysik,/wiki/James_Collip
1932,31,,James Bryant Conant,26. März 1893,,11. Feb. 1978,Chemie,/wiki/James_Bryant_Conant
1932,32,,Carl Isidor Cori,24. Feb. 1865,,31. Aug. 1954,Zoologie,/wiki/Carl_Isidor_Cori
1932,33,,Marie Curie,7. Nov. 1867,,4. Juli 1934,Physik,/wiki/Marie_Curie
1932,34,,Harvey Cushing,8. Apr. 1869,,7. Okt. 1939,Chirurgie,/wiki/Harvey_Cushing
1932,35,,Henry Hallett Dale,9. Juni 1875,,23. Juli 1968,Pharmakologie,/wiki/Henry_Hallett_Dale
1932,36,,Walter Edward Dandy,6. Apr. 1886,,19. Apr. 1946,Chirurgie,/wiki/Walter_Edward_Dandy
1932,37,,Charles Davenport,1. Juni 1866,,18. Feb. 1944,Zoologie,/wiki/Charles_Davenport
1932,38,,Peter Debye,24. März 1884,,2. Nov. 1966,Physik,/wiki/Peter_Debye
1932,39,,Louis Munroe Dennis,26. Mai 1863,,9. Dez. 1936,Chemie,/wiki/Louis_Munroe_Dennis
1932,40,,Otto Diels,23. Jan. 1876,,7. März 1954,Chemie,/wiki/Otto_Diels
1932,41,,Spyridon Dontas,,,,Physiologie,
1932,42,,Johann Duerst,4. Okt. 1876,,7. Okt. 1950,Veterinärmedizin,/wiki/Johann_Duerst
1932,43,,Robert Doerr,1. Nov. 1871,,6. Jan. 1952,Mikrobiologie und Immunologie,/wiki/Robert_Doerr
1932,44,,Ulrich Ebbecke,1883,,1960,Physiologie,/wiki/Ulrich_Ebbecke
1932,45,,Adolf Eckert-Möbius,4. Dez. 1889,,31. März 1976,Oto-Rhino-Laryngologie,/wiki/Adolf_Eckert-M%C3%B6bius
1932,46,,Felix Ehrlich,16. Juni 1877,,23. Jan. 1942,Chemie,/wiki/Felix_Ehrlich_(Biochemiker)
1932,47,,Albert Einstein,14. März 1879,,18. Apr. 1955,Physik,/wiki/Albert_Einstein
1932,48,,Joseph Erlanger,5. Jan. 1874,,5. Dez. 1965,Physiologie,/wiki/Joseph_Erlanger
1932,49,,Hermann Euler,13. Mai 1878,,17. Apr. 1961,Stomatologie,/wiki/Hermann_Euler_(Zahnmediziner)
1932,50,,Herbert M. Evans,23. Sep. 1882,,6. März 1971,Anatomie,/wiki/Herbert_M._Evans
1932,51,,Gætano Fichera,1880,,1935,Pathologie,/wiki/G%C3%A6tano_Fichera
1932,52,,Friedrich Fichter,6. Juli 1869,,6. Juni 1952,Chemie,/wiki/Friedrich_Fichter
1932,53,,Albert Fischer,1891,,1956,Physiologie,
1932,54,,Emil Fischer,25. Nov. 1868,,12. Mai 1954,Zoologie,/wiki/Emil_Fischer_(Entomologe)
1932,55,,Franz Fischer,19. März 1877,,1. Dez. 1947,Chemie,/wiki/Franz_Fischer_(Chemiker)
1932,56,,Ferdinand Flury,21. Juni 1877,,6. Apr. 1947,Pharmakologie,/wiki/Ferdinand_Flury
1932,57,,Otfrid Foerster,9. Nov. 1873,,15. Juni 1941,"Psychiatrie, Med. Psychologie und Neurologie",/wiki/Otfrid_Foerster
1932,58,,Otto Folin,4. Apr. 1867,,25. Okt. 1934,Biochemie und Biophysik,/wiki/Otto_Folin
1932,59,,Ernest Fourneau,4. Okt. 1872,,5. Aug. 1949,Chemie,/wiki/Ernest_Fourneau
1932,60,,Charles Frazier,1870,,1936,Chirurgie,
1932,61,,Herbert Freundlich,28. Jan. 1880,,30. März 1941,Physikalische Chemie,/wiki/Herbert_Freundlich
1932,62,,Eugen Fröhner,11. März 1858,,21. Juni 1940,Veterinärmedizin,/wiki/Eugen_Fr%C3%B6hner
1932,63,,Rudolf Fueter,30. Juni 1880,,9. Aug. 1950,Mathematik,/wiki/Rudolf_Fueter
1932,64,,Jean Gautrelet,1878,,1941,Physiologie,
1932,65,,Gustav Gassner,17. Jan. 1881,,5. Feb. 1955,Botanik,/wiki/Gustav_Gassner
1932,66,,Evarts Graham,19. März 1883,,4. März 1957,Chirurgie,/wiki/Evarts_Graham
1932,67,,Friedrich Gudernatsch,,,,Physiologie,
1932,68,,Gustaf Göthlin,,,,Physiologie,
1932,69,,Erich Haarmann,14. Juni 1882,,17. Apr. 1945,Geologie und Paläontologie,/wiki/Erich_Haarmann
1932,70,,J. B. S. Haldane,5. Nov. 1892,,1. Dez. 1964,Molekularbiologie und Genetik,/wiki/J._B._S._Haldane
1932,71,,Arthur Harden,12. Okt. 1865,,17. Juni 1940,Biochemie und Biophysik,/wiki/Arthur_Harden
1932,72,,Fritz Hartmann,1871,,1937,"Psychiatrie, Med. Psychologie und Neurologie","/wiki/Fritz_Hartmann_(Mediziner,_1871)"
1932,73,,Max Hartmann,7. Juli 1876,,11. Okt. 1962,Zoologie,/wiki/Max_Hartmann_(Zoologe)
1932,74,,Walter Norman Haworth,19. März 1883,,19. März 1950,Chemie,/wiki/Walter_Norman_Haworth
1932,75,,Henry Head,4. Aug. 1861,,8. Okt. 1940,Chemie,/wiki/Henry_Head
1932,76,,Arnold Heim,20. März 1882,,27. Mai 1965,Geologie und Paläontologie,/wiki/Arnold_Heim
1932,77,,Lawrence J. Henderson,3. Juni 1878,,10. Feb. 1942,Biochemie und Biophysik,/wiki/Lawrence_J._Henderson
1932,78,,Velyien E. Henderson,1877,,1945,Pharmakologie,
1932,79,,Valdemar Henriques,1864,,1936,Physiologie,
1932,80,,Heinrich Ewald Hering,1866,,1948,Physiologie,/wiki/Heinrich_Ewald_Hering
